No,Latitude,Longitude,Altitude,Speed,Date,Time ?Wrong?,Actual Time,,
4087,39.012889,-77.136741,52.1,28.22,1/21/2021,10:22:56 PM,5:22:56 PM,,
4088,39.012874,-77.136416,52.5,28.16,1/21/2021,10:22:57 PM,5:22:57 PM,,
4089,39.012862,-77.136089,52.9,28.32,1/21/2021,10:22:58 PM,5:22:58 PM,,
4090,39.012855,-77.135762,53.4,28.29,1/21/2021,10:22:59 PM,5:22:59 PM,,
4091,39.012848,-77.135433,53.7,28.47,1/21/2021,10:23:00 PM,5:23:00 PM,,
4092,39.012849,-77.135102,54.1,28.63,1/21/2021,10:23:01 PM,5:23:01 PM,,
4093,39.012866,-77.134771,54.5,28.69,1/21/2021,10:23:02 PM,5:23:02 PM,,
4094,39.012869,-77.134436,54.8,28.98,1/21/2021,10:23:03 PM,5:23:03 PM,,
4095,39.012873,-77.134099,55,29.15,1/21/2021,10:23:04 PM,5:23:04 PM,,
4096,39.012887,-77.13376,55.2,29.36,1/21/2021,10:23:05 PM,5:23:05 PM,,
4097,39.01293,-77.133423,55.4,29.54,1/21/2021,10:23:06 PM,5:23:06 PM,,
4098,39.012972,-77.133081,55.7,29.95,1/21/2021,10:23:07 PM,5:23:07 PM,,
4099,39.013015,-77.132738,55.9,30.05,1/21/2021,10:23:08 PM,5:23:08 PM,,
4100,39.013052,-77.132389,56.1,30.47,1/21/2021,10:23:09 PM,5:23:09 PM,,
4101,39.013091,-77.132038,56.4,30.67,1/21/2021,10:23:10 PM,5:23:10 PM,,
4102,39.013133,-77.131685,56.7,30.89,1/21/2021,10:23:11 PM,5:23:11 PM,,
4103,39.013181,-77.131334,57.2,30.83,1/21/2021,10:23:12 PM,5:23:12 PM,,
4104,39.013233,-77.130981,57.7,31.08,1/21/2021,10:23:13 PM,5:23:13 PM,,
4105,39.013277,-77.130622,58.2,31.44,1/21/2021,10:23:14 PM,5:23:14 PM,,
4106,39.013335,-77.130266,58.7,31.46,1/21/2021,10:23:15 PM,5:23:15 PM,,
4107,39.013388,-77.129908,59.2,31.52,1/21/2021,10:23:16 PM,5:23:16 PM,,
4108,39.013449,-77.129554,59.6,31.36,1/21/2021,10:23:17 PM,5:23:17 PM,,
4109,39.013517,-77.129207,60,30.95,1/21/2021,10:23:18 PM,5:23:18 PM,,
4110,39.013586,-77.128862,60.4,30.81,1/21/2021,10:23:19 PM,5:23:19 PM,,
4111,39.013658,-77.12852,60.7,30.65,1/21/2021,10:23:20 PM,5:23:20 PM,,
4112,39.013732,-77.128179,60.9,30.62,1/21/2021,10:23:21 PM,5:23:21 PM,,
4113,39.013807,-77.127836,61.2,30.82,1/21/2021,10:23:22 PM,5:23:22 PM,,
4114,39.013891,-77.127493,61.4,31.11,1/21/2021,10:23:23 PM,5:23:23 PM,,
4115,39.013983,-77.127156,61.6,30.9,1/21/2021,10:23:24 PM,5:23:24 PM,,
4116,39.014074,-77.126818,61.6,30.94,1/21/2021,10:23:25 PM,5:23:25 PM,,
4117,39.014166,-77.126482,61.6,30.81,1/21/2021,10:23:26 PM,5:23:26 PM,,
4118,39.014259,-77.126146,61.7,30.85,1/21/2021,10:23:27 PM,5:23:27 PM,,
4119,39.014346,-77.125807,61.7,30.88,1/21/2021,10:23:28 PM,5:23:28 PM,,
4120,39.014439,-77.125468,61.7,31.1,1/21/2021,10:23:29 PM,5:23:29 PM,,
4121,39.014531,-77.125123,61.7,31.55,1/21/2021,10:23:30 PM,5:23:30 PM,,
4122,39.014625,-77.124776,61.7,31.79,1/21/2021,10:23:31 PM,5:23:31 PM,,
4123,39.014711,-77.124427,61.8,31.67,1/21/2021,10:23:32 PM,5:23:32 PM,,
4124,39.014797,-77.124077,61.9,31.75,1/21/2021,10:23:33 PM,5:23:33 PM,,
4125,39.014879,-77.123728,62,31.54,1/21/2021,10:23:34 PM,5:23:34 PM,,
4126,39.014965,-77.123381,62.1,31.5,1/21/2021,10:23:35 PM,5:23:35 PM,,
4127,39.015044,-77.123034,62.2,31.28,1/21/2021,10:23:36 PM,5:23:36 PM,,
4128,39.015122,-77.122688,62.5,31.16,1/21/2021,10:23:37 PM,5:23:37 PM,,
4129,39.015187,-77.122341,62.7,30.87,1/21/2021,10:23:38 PM,5:23:38 PM,,
4130,39.015244,-77.121992,63,30.85,1/21/2021,10:23:39 PM,5:23:39 PM,,
4131,39.015293,-77.121645,63.3,30.5,1/21/2021,10:23:40 PM,5:23:40 PM,,
4132,39.015341,-77.121299,63.5,30.4,1/21/2021,10:23:41 PM,5:23:41 PM,,
4133,39.015381,-77.120957,63.7,29.91,1/21/2021,10:23:42 PM,5:23:42 PM,,
4134,39.015411,-77.120619,63.9,29.42,1/21/2021,10:23:43 PM,5:23:43 PM,,
4135,39.015438,-77.120286,64,28.96,1/21/2021,10:23:44 PM,5:23:44 PM,,
4136,39.015456,-77.119955,64,28.7,1/21/2021,10:23:45 PM,5:23:45 PM,,
4137,39.015472,-77.119628,64,28.34,1/21/2021,10:23:46 PM,5:23:46 PM,,
4138,39.015484,-77.119306,64,27.88,1/21/2021,10:23:47 PM,5:23:47 PM,,
4139,39.015498,-77.118986,64,27.72,1/21/2021,10:23:48 PM,5:23:48 PM,,
4140,39.015512,-77.118666,64,27.72,1/21/2021,10:23:49 PM,5:23:49 PM,,
4141,39.015524,-77.118347,64.1,27.62,1/21/2021,10:23:50 PM,5:23:50 PM,,
4142,39.015541,-77.118031,64.1,27.4,1/21/2021,10:23:51 PM,5:23:51 PM,,
4143,39.015553,-77.117717,64,27.19,1/21/2021,10:23:52 PM,5:23:52 PM,,
4144,39.015564,-77.117404,63.9,27.1,1/21/2021,10:23:53 PM,5:23:53 PM,,
4145,39.015574,-77.117091,63.8,27.1,1/21/2021,10:23:54 PM,5:23:54 PM,,
4146,39.015585,-77.116778,63.6,27.1,1/21/2021,10:23:55 PM,5:23:55 PM,,
4147,39.015596,-77.116463,63.4,27.27,1/21/2021,10:23:56 PM,5:23:56 PM,,
4148,39.01561,-77.11615,63.2,27.12,1/21/2021,10:23:57 PM,5:23:57 PM,,
4149,39.015623,-77.115835,63.1,27.28,1/21/2021,10:23:58 PM,5:23:58 PM,,
4150,39.015639,-77.115521,63,27.22,1/21/2021,10:23:59 PM,5:23:59 PM,,
4151,39.015654,-77.115208,63,27.12,1/21/2021,10:24:00 PM,5:24:00 PM,,
4152,39.015673,-77.114897,62.9,26.98,1/21/2021,10:24:01 PM,5:24:01 PM,,
4153,39.015689,-77.114586,62.8,26.96,1/21/2021,10:24:02 PM,5:24:02 PM,,
4154,39.015702,-77.114276,62.7,26.85,1/21/2021,10:24:03 PM,5:24:03 PM,,
4155,39.01572,-77.113968,62.6,26.71,1/21/2021,10:24:04 PM,5:24:04 PM,,
4156,39.015741,-77.113664,62.6,26.4,1/21/2021,10:24:05 PM,5:24:05 PM,,
4157,39.015768,-77.113361,62.6,26.38,1/21/2021,10:24:06 PM,5:24:06 PM,,
4158,39.015798,-77.11306,62.6,26.25,1/21/2021,10:24:07 PM,5:24:07 PM,,
4159,39.015838,-77.112766,62.6,25.82,1/21/2021,10:24:08 PM,5:24:08 PM,,
4160,39.015881,-77.112474,62.6,25.71,1/21/2021,10:24:09 PM,5:24:09 PM,,
4161,39.015939,-77.112191,62.5,25.31,1/21/2021,10:24:10 PM,5:24:10 PM,,
4162,39.016006,-77.111913,62.5,25.17,1/21/2021,10:24:11 PM,5:24:11 PM,,
4163,39.016086,-77.111648,62.4,24.59,1/21/2021,10:24:12 PM,5:24:12 PM,,
4164,39.016182,-77.111392,62.4,24.59,1/21/2021,10:24:13 PM,5:24:13 PM,,
4165,39.016285,-77.111148,62.3,24.02,1/21/2021,10:24:14 PM,5:24:14 PM,,
4166,39.016398,-77.110918,62.2,23.54,1/21/2021,10:24:15 PM,5:24:15 PM,,
4167,39.016511,-77.11069,62,23.39,1/21/2021,10:24:16 PM,5:24:16 PM,,
4168,39.01663,-77.110469,62,23.26,1/21/2021,10:24:17 PM,5:24:17 PM,,
4169,39.016758,-77.110263,61.8,22.81,1/21/2021,10:24:18 PM,5:24:18 PM,,
4170,39.016884,-77.110068,61.7,21.94,1/21/2021,10:24:19 PM,5:24:19 PM,,
4171,39.017019,-77.109887,61.5,21.7,1/21/2021,10:24:20 PM,5:24:20 PM,,
4172,39.01714,-77.109711,61.2,20.33,1/21/2021,10:24:21 PM,5:24:21 PM,,
4173,39.017267,-77.10955,60.9,19.84,1/21/2021,10:24:22 PM,5:24:22 PM,,
4174,39.017401,-77.109398,60.7,19.88,1/21/2021,10:24:23 PM,5:24:23 PM,,
4175,39.017533,-77.10925,60.5,19.49,1/21/2021,10:24:24 PM,5:24:24 PM,,
4176,39.017665,-77.109105,60.3,19.32,1/21/2021,10:24:25 PM,5:24:25 PM,,
4177,39.017793,-77.108959,60.2,19.04,1/21/2021,10:24:26 PM,5:24:26 PM,,
4178,39.017917,-77.108807,60.3,19.06,1/21/2021,10:24:27 PM,5:24:27 PM,,
4179,39.018031,-77.108648,60.4,18.71,1/21/2021,10:24:28 PM,5:24:28 PM,,
4180,39.018137,-77.108479,60.4,18.79,1/21/2021,10:24:29 PM,5:24:29 PM,,
4181,39.018263,-77.108315,60.4,19.95,1/21/2021,10:24:30 PM,5:24:30 PM,,
4182,39.018367,-77.108134,60.4,19.47,1/21/2021,10:24:31 PM,5:24:31 PM,,
4183,39.018457,-77.107944,60.5,19.25,1/21/2021,10:24:32 PM,5:24:32 PM,,
4184,39.018546,-77.107769,60.6,18.09,1/21/2021,10:24:33 PM,5:24:33 PM,,
4185,39.018613,-77.107593,60.6,16.95,1/21/2021,10:24:34 PM,5:24:34 PM,,
4186,39.018649,-77.107416,60.7,15.82,1/21/2021,10:24:35 PM,5:24:35 PM,,
4187,39.018677,-77.107279,60.8,12.25,1/21/2021,10:24:36 PM,5:24:36 PM,,
4188,39.018688,-77.107158,61.1,10.54,1/21/2021,10:24:37 PM,5:24:37 PM,,
4189,39.018701,-77.10698,61.4,7.73,1/21/2021,10:24:39 PM,5:24:39 PM,,
4190,39.018704,-77.106838,61.6,6.14,1/21/2021,10:24:41 PM,5:24:41 PM,,
4191,39.018716,-77.106702,61.7,5.92,1/21/2021,10:24:43 PM,5:24:43 PM,,
4192,39.01874,-77.106535,61.6,4.9,1/21/2021,10:24:46 PM,5:24:46 PM,,
4193,39.018758,-77.106367,61.9,4.89,1/21/2021,10:24:49 PM,5:24:49 PM,,
4194,39.018762,-77.106238,62.1,5.58,1/21/2021,10:24:51 PM,5:24:51 PM,,
4195,39.018759,-77.10608,62.3,6.83,1/21/2021,10:24:53 PM,5:24:53 PM,,
4196,39.018748,-77.105916,62.7,7.12,1/21/2021,10:24:55 PM,5:24:55 PM,,
4197,39.018717,-77.105742,63,7.72,1/21/2021,10:24:57 PM,5:24:57 PM,,
4198,39.018687,-77.105563,63.2,7.92,1/21/2021,10:24:59 PM,5:24:59 PM,,
4199,39.018652,-77.105394,63.4,7.56,1/21/2021,10:25:01 PM,5:25:01 PM,,
4200,39.018615,-77.105254,63.4,6.39,1/21/2021,10:25:03 PM,5:25:03 PM,,
4201,39.018583,-77.105129,63.6,5.69,1/21/2021,10:25:05 PM,5:25:05 PM,,
4202,39.018552,-77.105018,63.6,5.1,1/21/2021,10:25:07 PM,5:25:07 PM,,
4203,39.018506,-77.1049,63.3,5.71,1/21/2021,10:25:09 PM,5:25:09 PM,,
4204,39.018459,-77.104781,63.1,5.77,1/21/2021,10:25:11 PM,5:25:11 PM,,
4205,39.018405,-77.104667,62.9,5.77,1/21/2021,10:25:13 PM,5:25:13 PM,,
4206,39.018354,-77.104541,62.5,6.14,1/21/2021,10:25:15 PM,5:25:15 PM,,
4207,39.018277,-77.104406,62.1,7.24,1/21/2021,10:25:17 PM,5:25:17 PM,,
4208,39.018199,-77.104262,61.8,7.59,1/21/2021,10:25:19 PM,5:25:19 PM,,
4209,39.018126,-77.104109,61.4,7.76,1/21/2021,10:25:21 PM,5:25:21 PM,,
4210,39.018043,-77.103958,61,8,1/21/2021,10:25:23 PM,5:25:23 PM,,
4211,39.017967,-77.103807,60.6,7.78,1/21/2021,10:25:25 PM,5:25:25 PM,,
4212,39.017887,-77.103647,60.2,8.23,1/21/2021,10:25:27 PM,5:25:27 PM,,
4213,39.017805,-77.103471,59.8,8.87,1/21/2021,10:25:29 PM,5:25:29 PM,,
4214,39.017712,-77.103278,59.3,9.82,1/21/2021,10:25:31 PM,5:25:31 PM,,
4215,39.017658,-77.103178,59.1,10.53,1/21/2021,10:25:32 PM,5:25:32 PM,,
4216,39.017601,-77.103077,58.8,10.8,1/21/2021,10:25:33 PM,5:25:33 PM,,
4217,39.017542,-77.102972,58.6,11.21,1/21/2021,10:25:34 PM,5:25:34 PM,,
4218,39.017484,-77.10286,58.4,11.64,1/21/2021,10:25:35 PM,5:25:35 PM,,
4219,39.017422,-77.102745,58.1,12.11,1/21/2021,10:25:36 PM,5:25:36 PM,,
4220,39.017355,-77.102629,57.9,12.5,1/21/2021,10:25:37 PM,5:25:37 PM,,
4221,39.017293,-77.102506,57.6,12.68,1/21/2021,10:25:38 PM,5:25:38 PM,,
4222,39.01724,-77.102364,57.5,13.63,1/21/2021,10:25:39 PM,5:25:39 PM,,
4223,39.017186,-77.102227,57.4,13.29,1/21/2021,10:25:40 PM,5:25:40 PM,,
4224,39.017117,-77.102107,57.3,12.91,1/21/2021,10:25:41 PM,5:25:41 PM,,
4225,39.017026,-77.101964,57.2,15.99,1/21/2021,10:25:42 PM,5:25:42 PM,,
4226,39.016972,-77.101827,57.1,13.29,1/21/2021,10:25:43 PM,5:25:43 PM,,
4227,39.016926,-77.101679,57,13.79,1/21/2021,10:25:44 PM,5:25:44 PM,,
4228,39.01686,-77.101537,57,14.31,1/21/2021,10:25:45 PM,5:25:45 PM,,
4229,39.016798,-77.101383,57,15,1/21/2021,10:25:46 PM,5:25:46 PM,,
4230,39.016748,-77.101227,57,14.6,1/21/2021,10:25:47 PM,5:25:47 PM,,
4231,39.016696,-77.101074,57,14.44,1/21/2021,10:25:48 PM,5:25:48 PM,,
4232,39.016656,-77.100913,57,14.62,1/21/2021,10:25:49 PM,5:25:49 PM,,
4233,39.016619,-77.100748,57,14.85,1/21/2021,10:25:50 PM,5:25:50 PM,,
4234,39.016581,-77.100584,56.9,14.8,1/21/2021,10:25:51 PM,5:25:51 PM,,
4235,39.016535,-77.100429,56.9,14.35,1/21/2021,10:25:52 PM,5:25:52 PM,,
4236,39.016494,-77.10028,56.9,13.67,1/21/2021,10:25:53 PM,5:25:53 PM,,
4237,39.016457,-77.100133,57.2,13.36,1/21/2021,10:25:54 PM,5:25:54 PM,,
4238,39.016421,-77.09999,57.3,13,1/21/2021,10:25:55 PM,5:25:55 PM,,
4239,39.016399,-77.099849,57.5,12.44,1/21/2021,10:25:56 PM,5:25:56 PM,,
4240,39.016359,-77.099719,57.6,12.09,1/21/2021,10:25:57 PM,5:25:57 PM,,
4241,39.016326,-77.099594,57.8,11.42,1/21/2021,10:25:58 PM,5:25:58 PM,,
4242,39.016298,-77.099479,58,10.42,1/21/2021,10:25:59 PM,5:25:59 PM,,
4243,39.016267,-77.099272,58.2,9.12,1/21/2021,10:26:01 PM,5:26:01 PM,,
4244,39.016223,-77.099095,58.5,8.04,1/21/2021,10:26:03 PM,5:26:03 PM,,
4245,39.016177,-77.098928,58.9,7.66,1/21/2021,10:26:05 PM,5:26:05 PM,,
4246,39.016143,-77.098747,59.2,8.05,1/21/2021,10:26:07 PM,5:26:07 PM,,
4247,39.016091,-77.098534,59.5,9.66,1/21/2021,10:26:09 PM,5:26:09 PM,,
4248,39.016037,-77.098317,59.9,9.85,1/21/2021,10:26:11 PM,5:26:11 PM,,
4249,39.015982,-77.098109,60.2,9.5,1/21/2021,10:26:13 PM,5:26:13 PM,,
4250,39.015933,-77.097924,60.6,8.45,1/21/2021,10:26:15 PM,5:26:15 PM,,
4251,39.015885,-77.097769,61,7.22,1/21/2021,10:26:17 PM,5:26:17 PM,,
4252,39.015849,-77.097629,61.2,6.38,1/21/2021,10:26:19 PM,5:26:19 PM,,
4253,39.015797,-77.097486,61.5,6.83,1/21/2021,10:26:21 PM,5:26:21 PM,,
4254,39.01572,-77.097318,61.8,8.44,1/21/2021,10:26:23 PM,5:26:23 PM,,
4255,39.015636,-77.097134,62,9.23,1/21/2021,10:26:25 PM,5:26:25 PM,,
4256,39.015556,-77.096947,62.3,9.23,1/21/2021,10:26:27 PM,5:26:27 PM,,
4257,39.015478,-77.096768,62.6,8.88,1/21/2021,10:26:29 PM,5:26:29 PM,,
4258,39.015404,-77.096575,62.9,9.31,1/21/2021,10:26:31 PM,5:26:31 PM,,
4259,39.015328,-77.096374,63.2,9.67,1/21/2021,10:26:33 PM,5:26:33 PM,,
4260,39.015241,-77.096188,63.4,9.39,1/21/2021,10:26:35 PM,5:26:35 PM,,
4261,39.015144,-77.096018,63.4,9.12,1/21/2021,10:26:37 PM,5:26:37 PM,,
4262,39.01506,-77.09586,63.5,8.28,1/21/2021,10:26:39 PM,5:26:39 PM,,
4263,39.014959,-77.095714,63.5,8.45,1/21/2021,10:26:41 PM,5:26:41 PM,,
4264,39.014852,-77.095542,63.7,9.53,1/21/2021,10:26:43 PM,5:26:43 PM,,
4265,39.014794,-77.095454,63.7,9.98,1/21/2021,10:26:44 PM,5:26:44 PM,,
4266,39.01473,-77.095369,63.7,10.24,1/21/2021,10:26:45 PM,5:26:45 PM,,
4267,39.014662,-77.095286,63.7,10.43,1/21/2021,10:26:46 PM,5:26:46 PM,,
4268,39.014527,-77.095135,63.7,9.96,1/21/2021,10:26:48 PM,5:26:48 PM,,
4269,39.014391,-77.094996,63.8,9.67,1/21/2021,10:26:50 PM,5:26:50 PM,,
4270,39.014256,-77.094875,63.8,9.16,1/21/2021,10:26:52 PM,5:26:52 PM,,
4271,39.014134,-77.094774,63.9,8.07,1/21/2021,10:26:54 PM,5:26:54 PM,,
4272,39.014027,-77.094687,63.9,7.04,1/21/2021,10:26:56 PM,5:26:56 PM,,
4273,39.013919,-77.094604,63.9,7,1/21/2021,10:26:58 PM,5:26:58 PM,,
4274,39.013788,-77.094509,63.9,8.37,1/21/2021,10:27:00 PM,5:27:00 PM,,
4275,39.013631,-77.094404,63.9,9.85,1/21/2021,10:27:02 PM,5:27:02 PM,,
4276,39.01347,-77.094313,63.9,9.79,1/21/2021,10:27:04 PM,5:27:04 PM,,
4277,39.013317,-77.094225,63.9,9.33,1/21/2021,10:27:06 PM,5:27:06 PM,,
4278,39.013171,-77.094142,63.8,8.88,1/21/2021,10:27:08 PM,5:27:08 PM,,
4279,39.013032,-77.094058,63.8,8.55,1/21/2021,10:27:10 PM,5:27:10 PM,,
4280,39.012906,-77.093975,63.6,7.88,1/21/2021,10:27:12 PM,5:27:12 PM,,
4281,39.012803,-77.093898,63.5,6.63,1/21/2021,10:27:14 PM,5:27:14 PM,,
4282,39.012703,-77.093823,63,6.44,1/21/2021,10:27:16 PM,5:27:16 PM,,
4283,39.01261,-77.093747,62.8,6.13,1/21/2021,10:27:18 PM,5:27:18 PM,,
4284,39.012511,-77.093671,62.7,6.42,1/21/2021,10:27:20 PM,5:27:20 PM,,
4285,39.012429,-77.093605,62.8,5.38,1/21/2021,10:27:22 PM,5:27:22 PM,,
4286,39.012342,-77.093528,62.8,3.92,1/21/2021,10:27:25 PM,5:27:25 PM,,
4287,39.012259,-77.093444,62.8,1.68,1/21/2021,10:27:32 PM,5:27:32 PM,,
4288,39.012163,-77.09334,63,4.66,1/21/2021,10:27:35 PM,5:27:35 PM,,
4289,39.012081,-77.093248,63.2,6.05,1/21/2021,10:27:37 PM,5:27:37 PM,,
4290,39.011988,-77.093139,63.5,7,1/21/2021,10:27:39 PM,5:27:39 PM,,
4291,39.011899,-77.093016,63.8,7.27,1/21/2021,10:27:41 PM,5:27:41 PM,,
4292,39.011805,-77.092866,64.2,8.33,1/21/2021,10:27:43 PM,5:27:43 PM,,
4293,39.011704,-77.09268,64.5,9.81,1/21/2021,10:27:45 PM,5:27:45 PM,,
4294,39.011652,-77.092578,64.7,10.55,1/21/2021,10:27:46 PM,5:27:46 PM,,
4295,39.011603,-77.092475,64.8,10.45,1/21/2021,10:27:47 PM,5:27:47 PM,,
4296,39.011556,-77.092371,65,10.41,1/21/2021,10:27:48 PM,5:27:48 PM,,
4297,39.011511,-77.092264,65.1,10.52,1/21/2021,10:27:49 PM,5:27:49 PM,,
4298,39.011467,-77.092158,65.2,10.4,1/21/2021,10:27:50 PM,5:27:50 PM,,
4299,39.011392,-77.091959,65.3,9.57,1/21/2021,10:27:52 PM,5:27:52 PM,,
4300,39.011338,-77.091785,65.4,8.1,1/21/2021,10:27:54 PM,5:27:54 PM,,
4301,39.011285,-77.091633,65.5,7.21,1/21/2021,10:27:56 PM,5:27:56 PM,,
4302,39.011238,-77.091508,65.6,6.01,1/21/2021,10:27:58 PM,5:27:58 PM,,
4303,39.011193,-77.091394,65.8,5.53,1/21/2021,10:28:00 PM,5:28:00 PM,,
4304,39.011152,-77.091281,65.8,5.39,1/21/2021,10:28:02 PM,5:28:02 PM,,
4305,39.0111,-77.09113,65.9,7.14,1/21/2021,10:28:04 PM,5:28:04 PM,,
4306,39.011036,-77.090945,66.1,8.76,1/21/2021,10:28:06 PM,5:28:06 PM,,
4307,39.010968,-77.090766,66.2,8.62,1/21/2021,10:28:08 PM,5:28:08 PM,,
4308,39.010913,-77.090638,66.4,6.33,1/21/2021,10:28:10 PM,5:28:10 PM,,
4309,39.010854,-77.090507,66.6,4.37,1/21/2021,10:28:13 PM,5:28:13 PM,,
4310,39.010812,-77.090384,66.6,3.87,1/21/2021,10:28:16 PM,5:28:16 PM,,
4311,39.010766,-77.09026,66.7,3.96,1/21/2021,10:28:19 PM,5:28:19 PM,,
4312,39.010712,-77.090141,66.7,3.97,1/21/2021,10:28:22 PM,5:28:22 PM,,
4313,39.010657,-77.09004,66.8,3.56,1/21/2021,10:28:25 PM,5:28:25 PM,,
4314,39.010602,-77.08994,66.9,5.3,1/21/2021,10:28:27 PM,5:28:27 PM,,
4315,39.010526,-77.089805,67,7.21,1/21/2021,10:28:29 PM,5:28:29 PM,,
4316,39.010448,-77.089659,67.2,7.66,1/21/2021,10:28:31 PM,5:28:31 PM,,
4317,39.010359,-77.089507,67.2,8.23,1/21/2021,10:28:33 PM,5:28:33 PM,,
4318,39.010263,-77.089377,67.3,7.76,1/21/2021,10:28:35 PM,5:28:35 PM,,
4319,39.010156,-77.089248,67.5,8.16,1/21/2021,10:28:37 PM,5:28:37 PM,,
4320,39.010036,-77.089126,67.6,8.51,1/21/2021,10:28:39 PM,5:28:39 PM,,
4321,39.009903,-77.088996,67.7,9.3,1/21/2021,10:28:41 PM,5:28:41 PM,,
4322,39.009768,-77.088872,67.9,9.23,1/21/2021,10:28:43 PM,5:28:43 PM,,
4323,39.009624,-77.088762,68.1,9.32,1/21/2021,10:28:45 PM,5:28:45 PM,,
4324,39.009476,-77.088659,68.3,9.37,1/21/2021,10:28:47 PM,5:28:47 PM,,
4325,39.009336,-77.08857,68.6,8.69,1/21/2021,10:28:49 PM,5:28:49 PM,,
4326,39.0092,-77.088483,68.8,8.45,1/21/2021,10:28:51 PM,5:28:51 PM,,
4327,39.009065,-77.088404,68.9,8.25,1/21/2021,10:28:53 PM,5:28:53 PM,,
4328,39.008929,-77.088317,69,8.45,1/21/2021,10:28:55 PM,5:28:55 PM,,
4329,39.008773,-77.088216,69,9.72,1/21/2021,10:28:57 PM,5:28:57 PM,,
4330,39.008689,-77.088155,69,10.74,1/21/2021,10:28:58 PM,5:28:58 PM,,
4331,39.0086,-77.088094,69,11.22,1/21/2021,10:28:59 PM,5:28:59 PM,,
4332,39.008511,-77.088022,69.1,11.7,1/21/2021,10:29:00 PM,5:29:00 PM,,
4333,39.008419,-77.087946,69.1,12.17,1/21/2021,10:29:01 PM,5:29:01 PM,,
4334,39.008325,-77.087866,69.1,12.55,1/21/2021,10:29:02 PM,5:29:02 PM,,
4335,39.008232,-77.087778,69.1,12.85,1/21/2021,10:29:03 PM,5:29:03 PM,,
4336,39.008142,-77.08769,69,12.58,1/21/2021,10:29:04 PM,5:29:04 PM,,
4337,39.008053,-77.087602,68.9,12.49,1/21/2021,10:29:05 PM,5:29:05 PM,,
4338,39.007968,-77.087512,68.8,12.25,1/21/2021,10:29:06 PM,5:29:06 PM,,
4339,39.007888,-77.087416,68.7,12.18,1/21/2021,10:29:07 PM,5:29:07 PM,,
4340,39.007812,-77.087317,68.6,12.04,1/21/2021,10:29:08 PM,5:29:08 PM,,
4341,39.007738,-77.087218,68.6,11.88,1/21/2021,10:29:09 PM,5:29:09 PM,,
4342,39.007668,-77.087111,68.5,12.1,1/21/2021,10:29:10 PM,5:29:10 PM,,
4343,39.007599,-77.087003,68.5,12.09,1/21/2021,10:29:11 PM,5:29:11 PM,,
4344,39.007532,-77.08689,68.4,12.3,1/21/2021,10:29:12 PM,5:29:12 PM,,
4345,39.007466,-77.086777,68.3,12.23,1/21/2021,10:29:13 PM,5:29:13 PM,,
4346,39.007403,-77.086665,68.1,11.96,1/21/2021,10:29:14 PM,5:29:14 PM,,
4347,39.007346,-77.086557,68,11.29,1/21/2021,10:29:15 PM,5:29:15 PM,,
4348,39.007291,-77.08645,67.9,11.1,1/21/2021,10:29:16 PM,5:29:16 PM,,
4349,39.007234,-77.086342,67.8,11.29,1/21/2021,10:29:17 PM,5:29:17 PM,,
4350,39.007177,-77.086229,67.7,11.65,1/21/2021,10:29:18 PM,5:29:18 PM,,
4351,39.007116,-77.086112,67.7,12.19,1/21/2021,10:29:19 PM,5:29:19 PM,,
4352,39.007051,-77.085993,67.7,12.58,1/21/2021,10:29:20 PM,5:29:20 PM,,
4353,39.006988,-77.085874,67.7,12.46,1/21/2021,10:29:21 PM,5:29:21 PM,,
4354,39.006926,-77.085755,67.7,12.39,1/21/2021,10:29:22 PM,5:29:22 PM,,
4355,39.006857,-77.085632,67.7,13.12,1/21/2021,10:29:23 PM,5:29:23 PM,,
4356,39.006785,-77.085503,67.6,13.74,1/21/2021,10:29:24 PM,5:29:24 PM,,
4357,39.006708,-77.085369,67.6,14.42,1/21/2021,10:29:25 PM,5:29:25 PM,,
4358,39.00663,-77.08523,67.6,14.83,1/21/2021,10:29:26 PM,5:29:26 PM,,
4359,39.006549,-77.085085,67.6,15.45,1/21/2021,10:29:27 PM,5:29:27 PM,,
4360,39.006464,-77.084934,67.6,16.13,1/21/2021,10:29:28 PM,5:29:28 PM,,
4361,39.006375,-77.084777,67.8,16.81,1/21/2021,10:29:29 PM,5:29:29 PM,,
4362,39.006286,-77.084617,67.8,17.02,1/21/2021,10:29:30 PM,5:29:30 PM,,
4363,39.006199,-77.084458,67.8,16.82,1/21/2021,10:29:31 PM,5:29:31 PM,,
4364,39.006112,-77.084297,67.7,16.96,1/21/2021,10:29:32 PM,5:29:32 PM,,
4365,39.006024,-77.084133,67.5,17.24,1/21/2021,10:29:33 PM,5:29:33 PM,,
4366,39.005935,-77.08397,67.4,17.23,1/21/2021,10:29:34 PM,5:29:34 PM,,
4367,39.005845,-77.083804,67.2,17.51,1/21/2021,10:29:35 PM,5:29:35 PM,,
4368,39.005755,-77.083632,66.9,17.94,1/21/2021,10:29:36 PM,5:29:36 PM,,
4369,39.005667,-77.083451,66.6,18.47,1/21/2021,10:29:37 PM,5:29:37 PM,,
4370,39.00558,-77.083262,66.4,19,1/21/2021,10:29:38 PM,5:29:38 PM,,
4371,39.005496,-77.083064,66.1,19.51,1/21/2021,10:29:39 PM,5:29:39 PM,,
4372,39.005413,-77.082857,65.9,20.15,1/21/2021,10:29:40 PM,5:29:40 PM,,
